ID,Year,Mileage,State,Make,Model
47742,7304,82548, CA,Honda,CR-VEX-L
47749,7332,50410, TX,Jeep,WranglerX
47746,7305,083, NJ,Ford,Expedition4WD
47713,7301,49680, CT,Nissan,MuranoAWD
47710,7301,51388, AL,Ford,FusionSE
47717,7308,00733, OH,Chevrolet,EquinoxAWD
47714,7308,18044, UT,Hyundai,Santa
47711,7304,91500, AR,GMC,TerrainFWD
47718,7302,5216, LA,Honda,Accord
47715,7302,73763, OH,Chevrolet,TahoeLT
47712,7308,49505, TX,Ford,ExplorerBase
47719,7302,8544, PA,Hyundai,Elantra4dr
47716,7305,06917, IL,Ford,FocusSE
47783,7301,06987, AR,Toyota,TundraSR5
47780,7307,41568, NY,MINI,Cooper
47787,7301,11401, TX,Land,Rover
47784,7304,96994, IN,Ford,FusionSE
47781,7301,25333, PA,Honda,AccordEX-L
47788,7308,81650, FL,Toyota,CamrySE
47785,7305,14010, NJ,Toyota,CamrySE
47782,7301,46273, CA,Toyota,CorollaS
47789,7305,71254, GA,GMC,Sierra
47786,7305,43215, KY,Chevrolet,TraverseAWD
47753,7308,01015, WA,Toyota,CorollaS
47750,7308,09945, GA,Lexus,IS
47757,7302,74622, MS,Chevrolet,TahoeLT
47754,7337,050403, CO,Volkswagen,Jetta
47751,7305,6548, NJ,Ford,Transit
47758,7302,01055, MI,Kia,Sportage2WD
47755,7307,27231, PA,Subaru,Impreza
47752,7300,22025, MS,Jeep,Wrangler
47759,7336,008473, MO,Ford,F-0834WD
47756,7339,070254, MD,Ford,F-780Lariat
47723,7339,078447, NC,INFINITI,G38
47720,7304,51084, PA,Toyota,Tundra
47727,7338,91446, MO,Dodge,Ram
47724,7305,72111, CA,Lexus,ES
47721,7308,03672, IL,GMC,TerrainAWD
47728,7300,56805, NC,Jeep,Grand
47725,7308,14751, CA,Ford,EdgeSEL
47722,7336,032220, FL,Hyundai,Santa
47729,7336,27509, PA,Chevrolet,Silverado
47726,7307,84373, TN,Ford,Fusion4dr
47793,7332,029410, CO,Lexus,ES
47790,7300,10716, IL,Chrysler,4334dr
47797,7302,7704, TX,Chevrolet,ColoradoCrew
47794,7302,43579, CA,GMC,TerrainFWD
47791,7301,49947, IL,Toyota,AvalonLimited
47798,7308,032775, FL,Chevrolet,EquinoxFWD
47795,7305,16301, IL,Jeep,Grand
47792,7304,90073, AZ,Toyota,CorollaLE
47799,7303,88563, FL,INFINITI,G32
47796,7307,020704, PA,Jeep,Grand
47763,7308,87398, AZ,Chevrolet,Silverado
47760,7304,96804, IN,Chevrolet,CamaroConvertible
47767,7305,40403, IL,Hyundai,ElantraLimited
47764,7301,47223, MN,BMW,8
47761,7335,20662, CT,Lincoln,Town
47768,7301,54368, FL,Hyundai,Santa
47765,7335,27703, NE,Kia,Optima4dr
47762,7301,87076, IN,Ford,F-080XLT
47769,7302,42264, OR,Ford,EscapeSE
47766,7308,46301, IN,Toyota,Tacoma4WD
47433,7301,45057, NJ,Honda,PilotLX
47430,7338,67639, HI,Lincoln,Navigator4dr
47437,7305,01967, TN,Lexus,GS
47434,7303,24817, CA,Nissan,Altima4dr
47431,7304,55673, FL,Dodge,DurangoSXT
47438,7308,06852, CO,Toyota,CamryLE
47435,7300,009998, AL,Chevrolet,Malibu4dr
47432,7304,95629, MI,Hyundai,SonataLimited
47439,7301,80356, OH,Ford,ExplorerLimited
47436,7332,95564, PA,Jeep,Wrangler4WD
47403,7304,81112, NY,BMW,4
47400,7301,03519, FL,Dodge,ChargerSXT
47407,7332,66192, WY,Chevrolet,Silverado
47404,7300,95833, GA,Kia,SportageAWD
47401,7332,11614, MA,Toyota,Camry4dr
47408,7305,10753, MO,Toyota,RAV4XLE
47405,7305,43319, FL,Ford,ExplorerXLT
47402,7300,64099, NC,Toyota,CamryLE
47409,7305,70710, VA,Chevrolet,ColoradoExtended
47406,7301,75527, OR,Jeep,Wrangler
47473,7301,21134, NC,Kia,SorentoLX
47470,7300,20269, GA,Toyota,Prius5dr
47477,7304,036333, AZ,Ford,Econoline
47474,7304,82032, VA,Volvo,XC60AWD
47471,7305,70936, AZ,Ford,Transit
47478,7339,043262, VA,Lexus,GX
47475,7303,088905, TX,Ford,Fusion4dr
47472,7300,051620, TX,Ford,F-780Lariat
47479,7305,41189, IL,Jeep,PatriotLatitude
47476,7305,74758, TN,Honda,OdysseyTouring
47443,7302,03924, TX,BMW,X5xDrive35i
47440,7304,77684, VA,Ford,FusionHybrid
47447,7302,6809, WI,Chevrolet,Silverado
47444,7308,11758, WI,Chevrolet,Silverado
47441,7305,46477, NC,Ford,FusionSE
47448,7336,55656, OH,Chevrolet,Impala4dr
47445,7332,029021, PA,Lexus,ES
47442,7307,89406, VA,Honda,Pilot4WD
47449,7336,79197, WA,Toyota,CamryLE
47446,7302,14327, IL,Kia,SedonaLX
47413,7302,05168, NC,Chevrolet,MalibuLT
47410,7302,45767, CA,Hyundai,Elantra4dr
47417,7305,79835, IL,Toyota,CorollaS
47414,7308,44169, GA,Ford,FusionSE
47411,7332,023618, MO,Dodge,Ram
47418,7337,089626, NC,Lexus,ISIS
47415,7308,75584, TX,Ford,EscapeFWD
47412,7305,01122, IN,Chevrolet,EquinoxAWD
47419,7308,08918, TX,Lexus,ES
47416,7339,53182, TX,Porsche,CayenneAWD
47483,7308,72815, CA,Kia,SoulBase
47480,7305,78576, PA,Ford,F-0834WD
47487,7304,91969, IA,Cadillac,SRXLuxury
47484,7305,15189, OR,Kia,SportageAWD
47481,7303,15331, CA,Ford,Super
47488,7307,032384, MO,Chevrolet,TraverseAWD
47485,7308,72726, CT,Ford,Expedition
47482,7308,97763, MO,Ford,ExplorerLimited
47489,7308,01706, MO,Chevrolet,Silverado
47486,7300,97657, AZ,Mazda,Mazda64dr
47453,7302,03702, VT,Kia,SorentoLX
47450,7307,48498, AZ,Nissan,Frontier2WD
47457,7304,44631, CO,INFINITI,G32
47454,7305,43187, MI,Cadillac,SRXLuxury
47451,7305,43800, CO,Ford,Super
47458,7300,50260, WI,Toyota,SiennaXLE
47455,7308,85617, TX,Honda,PilotEX
47452,7307,85604, CA,Toyota,4Runner4WD
47459,7302,45502, GA,Chevrolet,MalibuLT
47456,7336,92541, NC,BMW,4
47423,7303,97520, OH,Toyota,Corolla4dr
47420,7305,45291, TX,Volkswagen,Passat4dr
47427,7307,95215, MS,Chevrolet,EquinoxFWD
47424,7304,09402, PA,INFINITI,G32
47421,7307,19241, NV,Ford,Focus4dr
47428,7308,48180, MN,Kia,OptimaEX
47425,7335,088609, AL,Ford,F-080XLT
47422,7307,67064, NM,GMC,TerrainFWD
47429,7305,45569, CA,Toyota,CorollaLE
47426,7305,14073, LA,Toyota,CorollaS
47493,7339,071771, CO,Acura,MDX4WD
47490,7304,09002, KY,Toyota,TacomaBase
47497,7302,4751, CA,Toyota,CamryXLE
47494,7337,020848, CO,GMC,Sierra
47491,7307,48935, IN,Hyundai,Elantra4dr
47498,7308,72680, NJ,GMC,Yukon
47495,7302,70005, IN,Jeep,Grand
47492,7300,99894, CT,GMC,Yukon
47499,7301,52630, OK,Ford,Super
47496,7336,56024, VA,Chevrolet,Impala4dr
47463,7302,4068, MN,Honda,CivicLX
47460,7332,90487, IL,Lexus,RX
47467,7304,86953, CA,Toyota,TundraLimited
47464,7339,093541, VA,Chevrolet,Express
47461,7308,10586, NC,Toyota,CamrySE
47468,7303,56887, IL,Lexus,RX
47465,7338,032664, CO,Lexus,RX
47462,7331,753343, NC,Chevrolet,Silverado
47469,7307,030822, NY,Toyota,Camry4dr
47466,7308,85678, LA,Volkswagen,Jetta
47133,7305,45418, OH,Honda,Pilot4WD
47130,7301,91625, CO,Ford,ExplorerBase
47137,7304,488884, OH,Ford,Super
47134,7308,13606, WI,Nissan,Murano2WD
47131,7301,43033, WA,Subaru,Impreza2.0i
47138,7308,40354, MD,Toyota,CorollaLE
47135,7305,79087, MI,Subaru,Legacy2.5i
47132,7301,56101, SC,Jeep,Grand
47139,7300,98317, PA,Hyundai,Sonata4dr
47136,7308,01520, NJ,Subaru,Legacy3.6R
47103,7302,73742, CA,Ford,FusionHybrid
47100,7330,088516, AZ,Chevrolet,Tahoe4dr
47107,7307,83999, CT,Chevrolet,Tahoe4WD
47104,7332,94204, WA,Dodge,Ram
47101,7308,45304, TX,Ford,F-0832WD
47108,7305,78036, FL,Jeep,Grand
47105,7301,79849, TX,Mercedes-Benz,C-ClassC383
47102,7301,44718, CA,Land,Rover
47109,7301,56307, NY,Dodge,Grand
47106,7305,70581, SC,Dodge,Grand
47173,7302,49428, FL,Hyundai,Elantra4dr
47170,7308,83994, MI,Ford,ExplorerXLT
47177,7307,80071, FL,Volkswagen,Eos2dr
47174,7308,45001, TX,Honda,Civic
47171,7301,76743, NJ,Jeep,WranglerSport
47178,7301,78178, IL,Cadillac,SRXLuxury
47175,7308,001175, TX,Ford,F-0834WD
47172,7301,41582, CO,Toyota,TacomaBase
47179,7301,45579, WV,Ford,F-0832WD
47176,7302,6969, AR,Kia,SorentoLX
47143,7336,92695, FL,Toyota,Matrix5dr
47140,7301,42428, KY,GMC,AcadiaFWD
47147,7332,011064, WA,Jeep,Grand
47144,7308,13403, CA,Honda,AccordEX-L
47141,7301,75050, GA,Hyundai,Santa
47148,7304,63557, FL,Honda,CR-VEX-L
47145,7301,50192, IN,Chrysler,Town
47142,7308,49407, NJ,Jeep,Grand
47149,7308,17946, ID,Ford,EscapeFWD
47146,7308,16224, MT,Chevrolet,Suburban4WD
47113,7302,05306, TX,Toyota,SiennaXLE
47110,7308,10453, MS,Jeep,WranglerSport
47117,7305,07683, TX,Land,Rover
47114,7304,97970, OH,Hyundai,Elantra4dr
47111,7336,26265, IL,Chevrolet,Impala4dr
47118,7308,19486, NM,Chevrolet,Silverado
47115,7301,071333, GA,Jeep,Wrangler
47112,7300,63720, PA,Honda,Accord
47119,7302,77733, FL,Chevrolet,TahoeLT
47116,7302,05536, FL,Ford,MustangGT
47183,7308,48493, IL,Hyundai,TucsonAWD
47180,7301,12703, TX,Toyota,CamrySE
47187,7301,59148, MN,Ford,F-080STX
47184,7304,99828, GA,Toyota,Tundra
47181,7339,032582, WI,Hyundai,Santa
47188,7307,84108, AZ,Jeep,Grand
47185,7305,06627, CA,Jeep,CompassSport
47182,7307,59334, MO,Toyota,Camry4dr
47189,7307,21483, MO,Lexus,LSLS
47186,7305,13825, MI,Hyundai,TucsonFWD
47153,7308,70967, MA,Honda,Accord
47150,7305,45206, FL,Volkswagen,Jetta
47157,7339,62397, CA,Chevrolet,Silverado
47154,7302,06803, CA,Ford,ExplorerLimited
47151,7301,49241, VA,Toyota,CamryLE
47158,7339,88709, HI,Mitsubishi,Lancer4dr
47155,7305,75685, NY,Chrysler,433430C
47152,7300,008981, MI,Ford,TaurusSEL
47159,7308,45583, NJ,Toyota,RAV4LE
47156,7304,80110, IL,Ford,F-080XL
47123,7338,017145, IL,Lexus,GX
47120,7308,87710, OR,Toyota,CorollaS
47127,7332,12562, IL,Toyota,Camry
47124,7301,43600, IL,Ford,EdgeLimited
47121,7305,6740, KY,Lexus,ESES
47128,7305,04907, MI,GMC,Sierra
47125,7308,06336, MS,Jeep,Wrangler
47122,7305,43575, AL,Ford,ExplorerBase
47129,7301,19408, WV,Buick,EnclavePremium
47126,7308,81278, MD,Honda,CR-VLX
47193,7300,038925, NY,Honda,Accord
47190,7307,88944, CA,Chrysler,4334dr
47197,7301,18793, MI,Jeep,CherokeeLimited
47194,7308,71655, IL,Ford,MustangGT
47191,7301,09488, WI,Honda,OdysseyEX
47198,7305,5636, CA,Toyota,PriusFour
47195,7305,14267, SC,Chrysler,Town
47192,7308,78157, IL,Ford,F-080XLT
47199,7308,15856, MD,Honda,AccordEX-L
47196,7307,034347, NC,Subaru,Forester2.5X
47163,7301,87869, KS,Toyota,CamryL
47160,7305,71474, FL,Ford,Super
47167,7301,71695, MD,Ford,F-0834WD
47164,7308,05994, VA,Toyota,CamryXLE
47161,7301,49372, IN,Ford,FocusS
47168,7304,52285, GA,GMC,TerrainAWD
47165,7308,10886, GA,BMW,5
47162,7302,02147, TX,Cadillac,CTS
47169,7301,50641, FL,Dodge,ChargerSE
47166,7305,72930, FL,Hyundai,TucsonFWD
47833,7308,70351, WA,Toyota,Tundra
47830,7339,006571, MS,Dodge,Ram
47837,7300,073541, VA,Toyota,Sienna5dr
47834,7302,04053, TX,Jeep,Grand
47831,7335,26891, AZ,Ford,Taurus4dr
47838,7305,0189, CA,Chevrolet,Silverado
47835,7308,70938, AL,GMC,CanyonCrew
47832,7302,70851, FL,Kia,Sportage2WD
47839,7308,46486, GA,GMC,AcadiaAWD
47836,7307,23342, CA,Kia,Sorento2WD
47803,7308,18285, WA,Chrysler,730Limited
47800,7303,053054, PA,Toyota,CorollaS
47807,7339,28444, TN,Chevrolet,Silverado
47804,7301,52096, OH,Ford,EscapeSE
47801,7303,030149, WA,Ford,Escape4WD
47808,7308,9917, NJ,Ford,F-0834WD
47805,7302,06950, MA,Ford,FusionSE
47802,7333,71527, TX,Ford,F-780XL
47809,7303,20784, FL,Toyota,Tacoma2WD
47806,7301,71383, IL,Kia,Soul+
47873,7332,089333, TX,Cadillac,EscaladeAWD
47870,7307,012246, MS,Chevrolet,Silverado
47877,7301,72460, OR,Honda,CR-VLX
47874,7303,58566, NJ,GMC,Sierra
47871,7301,47779, NC,Ford,EdgeLimited
47878,7308,89799, OH,Chrysler,730S
47875,7301,54993, MO,Chevrolet,MalibuLS
47872,7301,88599, AR,Toyota,TacomaBase
47879,7335,014765, UT,Chevrolet,Silverado
47876,7308,12768, MI,GMC,Yukon
47843,7300,11805, LA,Chevrolet,Camaro2dr
47840,7301,50505, OK,Ford,FusionSE
47847,7308,79561, KY,Kia,OptimaLX
47844,7336,92906, TX,Hyundai,Sonata4dr
47841,7302,05249, NC,Honda,PilotTouring
47848,7304,49457, TX,Lexus,ES
47845,7301,43887, TX,Toyota,CorollaS
47842,7305,75191, TX,Dodge,JourneyFWD
47849,7304,54912, TX,Toyota,CamrySE
47846,7304,86185, CA,Chevrolet,TahoeLT
47813,7332,070916, PA,GMC,Yukon
47810,7301,45630, NC,Kia,OptimaLX
47817,7305,01528, MA,Nissan,MuranoAWD
47814,7335,005616, FL,Cadillac,DTS4dr
47811,7335,091333, VA,GMC,Sierra
47818,7307,61761, OH,Ram,08334WD
47815,7301,05846, MN,Toyota,PriusTwo
47812,7339,016480, NJ,Ford,Explorer
47819,7301,82882, OK,Ford,ExplorerLimited
47816,7305,16829, IL,Chrysler,Town
47883,7308,46977, TX,Ford,TaurusLimited
47880,7308,57127, GA,Hyundai,Elantra4dr
47887,7302,02642, TX,Ram,0830Laramie
47884,7302,76616, TX,Kia,SportageAWD
47881,7303,68667, MI,Jeep,Grand
47888,7305,70378, MA,Volkswagen,Jetta
47885,7302,75352, CA,Chevrolet,ImpalaLT
47882,7336,89148, CO,Jeep,Wrangler
47889,7336,086429, TN,Chevrolet,Tahoe4WD
47886,7308,003971, AR,Chevrolet,Silverado
47853,7304,58572, CA,Toyota,CorollaS
47850,7339,019079, AR,Honda,CR-VLX
47857,7305,6113, CO,MINI,Cooper
47854,7302,03399, IL,Chevrolet,CruzeSedan
47851,7301,85311, GA,Honda,Accord
47858,7301,07740, TX,Volkswagen,Jetta
47855,7308,72749, TX,Chevrolet,Silverado
47852,0666,99294, VA,Porsche,Boxster2dr
47859,7302,6108, AL,Chevrolet,CruzeSedan
47856,7335,079785, CO,Jeep,Grand
47823,7337,083603, WA,Toyota,CamryXLE
47820,7305,14339, NC,Dodge,Grand
47827,7302,04111, MS,Chevrolet,CruzeSedan
47824,7301,05813, CO,Subaru,Outback2.5i
47821,7332,047156, TX,Nissan,Murano2WD
47828,7301,13024, GA,Honda,CR-VEX
47825,7304,83591, IL,Chevrolet,EquinoxAWD
47822,7301,86607, VA,Chevrolet,EquinoxFWD
47829,7305,04985, CO,Volkswagen,Golf
47826,7301,43687, KY,Toyota,CorollaLE
47893,7304,11236, UT,Hyundai,Elantra4dr
47890,7308,16707, MO,GMC,Sierra
47897,7303,59586, TX,Jeep,Wrangler4WD
47894,7303,15910, MS,Ford,FusionSE
47891,7307,59521, IN,GMC,TerrainFWD
47898,7302,45283, CO,Kia,Sportage2WD
47895,7302,40484, CO,Kia,SportageAWD
47892,7303,21151, CA,Chevrolet,Camaro2dr
47899,7303,93234, CA,Honda,Civic
47896,7308,47222, TX,Honda,AccordEX
47863,7300,17484, MO,Jeep,Wrangler4WD
47860,7302,6488, MN,Chevrolet,Silverado
47867,7301,84861, LA,Cadillac,CTS
47864,7305,76739, MN,Chevrolet,Malibu
47861,7339,090478, AL,Ford,Super
47868,7307,92926, NJ,Ford,ExplorerBase
47865,7308,76690, OK,Hyundai,SonataSE
47862,7300,12233, MO,GMC,Sierra
47869,7305,03397, AZ,Honda,CR-VSE
47866,7308,76433, NJ,BMW,8
47533,7304,40693, NJ,Honda,Accord
47530,7301,82172, PA,Ford,Transit
47537,7300,51841, OH,Ford,ExplorerFWD
47534,7305,71281, OH,Jeep,CompassLatitude
47531,7335,044517, WA,Toyota,Highlander4dr
47538,7307,06925, NV,Toyota,Camry
47535,7304,90538, MN,Ford,F-080SuperCrew
47532,7304,40036, FL,Lexus,CT
47539,7301,17764, NJ,Honda,Civic
47536,7308,46875, OR,Kia,OptimaLX
47503,7301,79781, FL,Buick,RegalTurbo
47500,7305,04557, LA,Chevrolet,Silverado
47507,7307,29628, IL,Ford,Fusion4dr
47504,7301,47309, SD,Chevrolet,Silverado
47501,7305,78760, IN,Ford,F-080XLT
47508,7308,83017, MD,Honda,CR-VEX
47505,7305,03, MD,Toyota,SiennaLimited
47502,7307,006248, SD,Chevrolet,Malibu1LT
47509,7300,24826, NJ,BMW,4
47506,7339,039609, TX,Jeep,Grand
47573,7307,070404, UT,Nissan,Altima4dr
47570,7301,22851, TX,Mercedes-Benz,M-ClassML383
47577,7336,085431, UT,Subaru,Outback2.5i
47574,7307,59331, KY,GMC,AcadiaFWD
47571,7305,05800, FL,Toyota,4RunnerSR5
47578,7301,84602, NC,Toyota,FJ
47575,7304,85357, NV,Chevrolet,CamaroCoupe
47572,7302,73833, LA,Toyota,CamryLE
47579,7335,29714, WI,Cadillac,DTS4dr
47576,7303,58288, MD,Honda,CR-V4WD
47543,7301,48321, NV,Chevrolet,Silverado
47540,7304,19507, NH,Chevrolet,Silverado
47547,7300,91810, IL,Ford,F-0832WD
47544,7301,77088, WV,Ford,EdgeSEL
47541,7301,55323, IL,Lexus,GSGS
47548,7305,73404, AZ,Toyota,SiennaLE
47545,7301,89791, AZ,Volkswagen,Jetta
47542,7304,000382, IL,Chevrolet,MalibuLS
47549,7336,67770, CO,GMC,Yukon4WD
47546,7302,807, FL,Lexus,ESES
47513,7336,034478, CA,Honda,FitSport
47510,7302,44082, UT,Hyundai,Santa
47517,7301,70761, NV,BMW,4
47514,7308,74093, MO,Lexus,LS
47511,7303,56232, CA,Mazda,Mazda35dr
47518,7304,19252, FL,Ford,EdgeLimited
47515,7336,67759, TX,INFINITI,G32
47512,7302,09975, AZ,GMC,TerrainAWD
47519,7305,19475, MS,Ford,F-080XLT
47516,7305,00982, GA,Honda,CR-VEX
47583,7308,75778, FL,Toyota,CorollaLE
47580,7305,09319, MT,Chevrolet,MalibuLT
47587,7308,06788, TN,Ford,EdgeSEL
47584,7308,45735, NH,Chevrolet,Silverado
47581,7301,43333, DE,Ford,Super
47588,7339,094130, LA,Toyota,Tacoma2WD
47585,7305,03029, MS,Chevrolet,Silverado
47582,7308,74797, TX,Jeep,Grand
47589,7301,72289, TX,Honda,CivicLX
47586,7302,09587, MS,Kia,ForteLX
47553,7301,43404, FL,Cadillac,CTS
47550,7301,01792, NJ,Hyundai,Genesis
47557,7305,48862, IN,Mercedes-Benz,Sprinter
47554,7336,18726, PA,Pontiac,G64dr
47551,7305,5234, LA,Chevrolet,Silverado
47558,7301,78475, CA,Ford,EdgeSEL
47555,7300,018352, TX,Chevrolet,Tahoe2WD
47552,7303,28062, OR,Toyota,Sienna5dr
47559,7301,49466, CO,Jeep,WranglerSport
47556,7308,46351, MA,GMC,CanyonCrew
47523,7300,64231, OK,Nissan,Altima4dr
47520,7307,26043, AZ,Ford,Taurus4dr
47527,7304,56064, CA,Chevrolet,EquinoxFWD
47524,7303,96909, AL,Chevrolet,Tahoe4WD
47521,7305,17273, CA,Ford,FusionSE
47528,7301,79889, PA,Toyota,CorollaS
47525,7305,8848, NJ,Chevrolet,Suburban4WD
47522,7339,019041, TX,Nissan,Xterra2WD
47529,7302,72588, FL,Toyota,CamrySE
47526,7302,43839, MO,Dodge,Grand
47593,7305,48337, GA,Chevrolet,CamaroCoupe
47590,7302,1933, TN,Dodge,ChargerSE
47597,7300,55124, CA,Ram,78334WD
47594,7307,57943, WA,Jeep,Wrangler4WD
47591,7307,63522, KY,Honda,Pilot4WD
47598,7307,74713, VA,Cadillac,Escalade
47595,7307,010498, IN,Jeep,Wrangler
47592,7308,9119, TX,MINI,Cooper
47599,7301,45768, WA,Ford,FlexSEL
47596,7305,46032, NC,GMC,Yukon
47563,7308,72924, KY,Lexus,CTCT
47560,7301,43500, GA,Lexus,ES
47567,7307,20997, KY,Chevrolet,MalibuLS
47564,7308,11671, NJ,GMC,Yukon4WD
47561,7339,076255, WA,Honda,CR-V4WD
47568,7301,28289, TX,Ford,ExpeditionLimited
47565,7303,51022, CO,Subaru,Impreza
47562,7300,88199, OH,Toyota,Camry4dr
47569,7308,19457, TX,Jeep,Wrangler
47566,7305,02457, PA,Toyota,CorollaL
47233,7308,54977, MS,GMC,Yukon2WD
47230,7302,72377, CA,Hyundai,Santa
47237,7305,01032, IL,Chevrolet,Silverado
47234,7308,06405, MI,Jeep,Grand
47231,7308,03872, NY,Lexus,RXRX
47238,7303,95946, AZ,Volkswagen,Passat
47235,7301,12634, ND,Ford,EscapeSE
47232,7307,52737, WA,Ford,EscapeLImited
47239,7302,78838, CO,Chevrolet,TraverseAWD
47236,7302,7412, NY,Ford,Escape4WD
47203,7300,52166, SC,Kia,SorentoLX
47200,7302,03173, TX,Chevrolet,CruzeSedan
47207,7308,07548, NH,GMC,TerrainAWD
47204,7301,41632, NJ,Chevrolet,CamaroConvertible
47201,7300,65564, FL,Scion,tC2dr
47208,7304,59002, IN,Honda,CR-ZEX
47205,7304,66311, MO,Chevrolet,EquinoxFWD
47202,7302,00304, NC,Toyota,CorollaL
47209,7300,048654, TX,Chevrolet,Silverado
47206,7303,90251, NH,Chevrolet,TraverseFWD
47273,7304,23394, PA,Volkswagen,TiguanSEL
47270,7308,73846, KY,Toyota,CamryLE
47277,7302,48013, SC,Hyundai,Santa
47274,7308,74140, NJ,Ford,F-080XLT
47271,7302,14458, OK,Chevrolet,MalibuLT
47278,7302,04593, SC,Chevrolet,CruzeSedan
47275,7305,07503, CA,MINI,Cooper
47272,7305,9199, TX,Chevrolet,Silverado
47279,7301,26979, IA,Dodge,Grand
47276,7339,20313, PA,Chevrolet,Impala4dr
47243,7301,48793, FL,GMC,TerrainFWD
47240,7301,40254, AR,Mercedes-Benz,E-ClassE383
47247,7301,19887, NC,Chevrolet,Express
47244,7308,14412, GA,Toyota,CamryLE
47241,7302,9087, FL,BMW,X5xDrive35i
47248,7304,14958, FL,Kia,Forte
47245,7304,65466, LA,Ford,Super
47242,7305,75514, CA,Toyota,CorollaS
47249,7304,65237, TN,GMC,Sierra
47246,7304,84448, AR,Ford,F-080Lariat
47213,7308,79410, OH,Toyota,CorollaS
47210,7302,75850, CA,GMC,TerrainFWD
47217,7308,79431, IL,Ford,F-0834WD
47214,7305,01110, VA,Audi,Q5quattro
47211,7301,58372, VA,Kia,SoulBase
47218,7302,06006, MN,Chevrolet,EquinoxFWD
47215,7301,28975, NC,BMW,4
47212,7332,070417, PA,Toyota,Tundra2WD
47219,7302,00253, CA,GMC,AcadiaFWD
47216,7304,11709, SC,Dodge,Grand
47283,7301,58365, NC,Ram,0830Laramie
47280,7304,88430, IN,GMC,Sierra
47287,7308,77889, NJ,Toyota,CamryLE
47284,7338,014606, OR,Toyota,Sienna5dr
47281,7301,79022, CA,Toyota,CorollaL
47288,7305,70571, TN,Chevrolet,EquinoxFWD
47285,7332,20754, OR,Toyota,Camry
47282,7302,01488, CA,Ford,F-080XL
47289,7302,2471, WA,Chevrolet,CruzeSedan
47286,7308,04139, AZ,BMW,X3xDrive28i
47253,7332,67636, OH,Ford,Escape4WD
47250,7308,46600, MA,Chrysler,Town
47257,7338,071028, OR,Dodge,Ram
47254,7305,48016, AL,BMW,4
47251,7302,09024, TX,Toyota,Yaris
47258,7307,031515, PA,Buick,LaCrosseFWD
47255,7300,88079, NE,Buick,LaCrosse4dr
47252,7308,46999, TX,Jeep,CompassLatitude
47259,7308,10397, WA,GMC,Sierra
47256,7301,47982, TX,Honda,CR-VLX
47223,7308,46528, CA,Chevrolet,EquinoxFWD
47220,7305,49921, IL,Jeep,Grand
47227,7303,040143, TX,Toyota,TundraLimited
47224,7339,009108, AZ,Honda,CR-V4WD
47221,7308,77695, TN,Ford,FusionSE
47228,7303,003542, GA,Lexus,ESES
47225,7301,72004, IN,BMW,4
47222,7300,54394, WA,Buick,Regal4dr
47229,7300,19529, GA,Audi,Q7quattro
47226,7301,23850, IL,Chevrolet,MalibuLS
47293,7301,48518, TX,Chrysler,430Base
47290,7301,74089, NC,MINI,Cooper
47297,7332,005613, WA,Ford,Fusion4dr
47294,7332,022978, IL,INFINITI,G38
47291,7301,69181, IN,Ford,F-080STX
47298,7301,28405, NY,Honda,CR-VEX-L
47295,7301,55641, GA,BMW,4
47292,7308,87042, MI,Ford,Super
47299,7336,23038, AZ,Chevrolet,Malibu4dr
47296,7301,11664, CA,Volkswagen,Jetta
47263,7301,71633, MS,Toyota,AvalonXLE
47260,7301,48401, KS,Toyota,SiennaLE
47267,7305,42198, WA,Chrysler,Town
47264,7305,02492, TX,Jeep,Wrangler
47261,7308,79071, CA,Honda,CR-VEX
47268,7301,46965, CA,Ford,F-0834WD
47265,7332,009718, PA,Nissan,Sentra4dr
47262,7305,9716, FL,Toyota,Tundra
47269,7304,95094, TX,GMC,Yukon
47266,7332,40568, IL,Jeep,Wrangler4WD
47933,7305,78302, VA,Jeep,CherokeeSport
47930,7305,76177, TX,Mercedes-Benz,E-ClassE383
47937,7307,89572, HI,Chrysler,433430S
47934,7308,08203, IL,Ford,FocusSE
47931,7300,59843, MD,Toyota,Prius5dr
47938,7301,15449, VA,BMW,X5xDrive35i
47935,7301,74927, FL,Honda,CR-VLX
47932,7308,19564, MO,Toyota,RAV4LE
47939,7335,93357, VA,Buick,Lucerne4dr
47936,7305,06792, LA,Honda,CivicLX
47903,7305,07252, CA,Chevrolet,Tahoe2WD
47900,7303,48461, WA,Lexus,IS
47907,7304,84128, CA,BMW,2
47904,7305,72489, TX,Toyota,CamryLE
47901,7308,72168, CA,Lexus,GS
47908,7303,80328, NJ,Mitsubishi,Outlander2WD
47905,7307,24608, FL,Chevrolet,CamaroCoupe
47902,7300,011907, MT,Subaru,Outback2.5i
47909,7300,035555, OK,Jeep,Wrangler
47906,7300,25232, AL,Porsche,CayenneAWD
47973,7307,93596, VA,Ford,Focus4dr
47970,7302,08833, LA,Ram,0830Laramie
47977,7307,54342, WA,Nissan,Versa4dr
47974,7301,48355, CA,Honda,Civic
47971,7302,05104, IA,Chevrolet,ImpalaLT
47978,7338,015351, FL,Chevrolet,Silverado
47975,7307,84942, UT,Hyundai,Sonata4dr
47972,7308,74648, CA,Mercedes-Benz,E-ClassE383
47979,7332,025846, FL,Cadillac,Escalade
47976,7308,78901, TX,GMC,Sierra
47943,7308,13889, KY,Chevrolet,EquinoxFWD
47940,7301,42830, NC,Ford,TaurusSEL
