Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
218,053,RM,70,0593,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,4,0620,0620,Gable,CompShg,HdBoard,HdBoard,BrkFace,531,TA,TA,CBlock,TA,TA,No,ALQ,489,Unf,3,078,194,GasA,TA,Y,SBrkr,194,831,3,692,3,3,0,0,7,0,TA,8,Typ,3,NA,Detchd,0620,Unf,0,751,TA,TA,Y,3,3,3,3,3,3,NA,NA,NA,3,9,7339,WD,Normal,65944
217,73,RL,58,9224,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2,8,7331,7331,Gable,CompShg,VinylSd,VinylSd,BrkFace,69,Gd,TA,PConc,Gd,TA,Av,GLQ,71,Unf,3,0463,0101,GasA,Ex,Y,SBrkr,0101,3,3,0101,3,3,7,3,4,0,Gd,5,Typ,3,NA,Attchd,7331,RFn,7,161,TA,TA,Y,047,038,3,3,3,3,NA,NA,NA,3,8,7303,WD,Normal,369944
216,53,RL,NA,6184,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,2,2,0664,7334,Gable,CompShg,HdBoard,HdBoard,None,3,Gd,TA,PConc,Gd,TA,No,BLQ,137,Unf,3,861,665,GasA,Ex,Y,SBrkr,0301,243,3,0211,3,3,7,0,4,0,Gd,2,Typ,3,NA,Attchd,0664,RFn,7,182,TA,TA,Y,423,23,3,749,3,3,NA,NA,NA,3,7,7303,WD,Normal,350944
215,73,RL,64,07343,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,8,7332,7332,Hip,CompShg,VinylSd,VinylSd,BrkFace,781,Ex,TA,PConc,Ex,TA,No,Unf,3,Unf,3,0561,0561,GasA,Ex,Y,SBrkr,0561,3,3,0561,3,3,7,3,4,0,Gd,2,Typ,3,NA,Attchd,7332,Fin,4,909,TA,TA,Y,059,779,3,3,3,3,NA,NA,NA,3,07,7332,New,Partial,136444
204,83,RL,87,9210,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,0.5Fin,5,1,0618,0683,Gable,CompShg,VinylSd,VinylSd,None,3,TA,TA,CBlock,TA,Fa,No,LwQ,61,Unf,3,510,248,GasA,TA,Y,FuseA,269,596,3,0192,3,3,0,0,4,0,TA,2,Typ,0,Gd,Detchd,0616,Unf,0,773,TA,TA,Y,3,013,3,3,3,3,NA,MnPrv,NA,3,1,7303,WD,Normal,331444
203,73,FV,28,6333,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,8,7339,7339,Gable,CompShg,VinylSd,VinylSd,Stone,45,Gd,TA,PConc,Gd,TA,Av,GLQ,0329,Unf,3,199,0855,GasA,Ex,Y,SBrkr,0855,3,3,0855,0,3,7,3,4,0,Gd,2,Typ,3,NA,Attchd,7339,RFn,7,283,TA,TA,Y,011,059,3,3,3,3,NA,NA,NA,3,1,7303,WD,Normal,282944
202,43,RM,13,4993,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,8,6,0618,0662,Gable,CompShg,VinylSd,VinylSd,None,3,TA,Gd,CBlock,TA,TA,No,ALQ,476,Unf,3,482,595,GasA,Gd,Y,SBrkr,955,3,3,955,3,3,0,3,7,0,Gd,1,Typ,3,NA,NA,NA,NA,3,3,NA,NA,Y,89,17,3,3,3,3,NA,NA,NA,3,9,7332,WD,Normal,334944
201,83,RM,54,8333,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,0.5Fin,8,1,0633,0683,Gable,CompShg,Persona1,Persona1,None,3,TA,TA,BrkTil,TA,TA,No,Unf,3,Unf,3,813,813,GasA,Gd,N,FuseA,996,880,3,0113,3,3,0,3,4,0,TA,5,Typ,3,NA,Attchd,0613,Unf,0,487,Fa,TA,Y,3,3,22,3,3,3,NA,NA,NA,3,1,7335,WD,Normal,75444
200,053,RL,28,03257,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,5,5,0693,0693,Gable,CompShg,Plywood,Plywood,None,3,TA,TA,CBlock,Gd,TA,No,Unf,3,Unf,3,575,575,GasA,TA,Y,SBrkr,575,860,3,0702,3,3,0,0,4,0,TA,5,Typ,0,TA,Attchd,0693,RFn,0,799,TA,TA,Y,3,79,3,3,3,3,NA,NA,NA,3,1,7336,WD,Normal,324444
209,53,RL,NA,9993,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,2,8,0661,7337,Gable,CompShg,VinylSd,VinylSd,None,3,Gd,TA,PConc,Gd,TA,No,GLQ,568,Unf,3,784,619,GasA,Ex,Y,SBrkr,0777,999,3,7003,0,3,7,0,4,0,Gd,9,Typ,7,Fa,Attchd,0661,RFn,7,154,TA,TA,Y,3,043,3,3,3,3,NA,NA,NA,3,8,7303,WD,Normal,249444
208,73,RL,93,03133,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,2,8,0699,0699,Gable,CompShg,Persona1,Persona1,BrkFace,037,TA,TA,CBlock,Gd,TA,Av,GLQ,676,Unf,3,605,0918,GasA,Gd,Y,SBrkr,0927,3,3,0927,3,0,7,3,4,0,TA,5,Typ,0,TA,Attchd,0699,Fin,7,531,TA,TA,Y,062,46,3,3,3,3,NA,NA,NA,3,5,7335,WD,Normal,203944
207,063,RM,56,6017,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,9,0603,0683,Gable,CompShg,AsbShng,AsbShng,None,3,TA,Fa,Stone,Fa,TA,No,Unf,3,Unf,3,0373,0373,GasA,Gd,N,FuseP,639,0373,3,0679,3,3,7,3,1,7,Fa,6,Typ,3,NA,Detchd,0603,Unf,0,113,Po,Po,Y,3,53,007,3,3,3,NA,NA,NA,3,1,7335,WD,Normal,317444
206,73,RL,28,00403,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,0681,0681,Hip,CompShg,Persona1,BrkFace,None,3,TA,TA,CBlock,TA,TA,No,Unf,3,Unf,3,0452,0452,GasA,Ex,Y,SBrkr,0428,3,3,0428,3,3,0,3,7,0,TA,8,Typ,0,TA,Attchd,0681,Unf,7,180,TA,TA,Y,3,43,3,3,3,3,NA,NA,NA,3,5,7335,WD,Normal,304444
205,53,RL,27,00402,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,2,8,7334,7334,Gable,CompShg,VinylSd,VinylSd,BrkFace,030,Gd,TA,PConc,Gd,TA,No,Unf,3,Unf,3,913,913,GasA,Ex,Y,SBrkr,913,979,3,0559,3,3,7,0,4,0,Gd,9,Typ,3,NA,Attchd,7334,RFn,7,833,TA,TA,Y,011,59,3,3,3,3,NA,NA,NA,3,6,7332,WD,Normal,364444
294,83,RL,NA,086333,Pave,NA,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,0.5Fin,5,2,0689,7335,Gable,CompShg,Persona1,HdBoard,BrkCmn,127,Gd,TA,CBlock,Gd,TA,Gd,Rec,562,Unf,3,212,0111,GasA,Gd,Y,SBrkr,0111,233,3,7011,3,0,7,3,1,0,Gd,2,Typ,7,TA,Attchd,0689,Fin,7,496,TA,TA,Y,3,69,3,3,3,3,NA,NA,Shed,833,5,7332,WD,Normal,277444
293,43,RL,88,8483,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,0613,0655,Gable,CompShg,Persona1,Plywood,None,3,TA,Po,CBlock,TA,TA,No,Unf,3,Unf,3,279,279,GasA,Ex,Y,SBrkr,0435,3,3,0435,3,3,0,3,4,0,Fa,5,Mod,3,NA,NA,NA,NA,3,3,NA,NA,Y,754,3,3,3,3,3,NA,GdWo,Shed,183,8,7303,WD,Normal,78944
292,073,RM,11,1283,Pave,NA,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,9,8,7335,7332,Hip,CompShg,VinylSd,VinylSd,Stone,190,Gd,TA,PConc,Gd,TA,Gd,GLQ,0824,Unf,3,3,0824,GasA,Ex,Y,SBrkr,0578,3,3,0578,0,0,7,3,7,0,Gd,8,Typ,0,Gd,Attchd,7335,Fin,7,849,TA,TA,Y,074,3,3,3,084,3,NA,NA,NA,3,07,7332,WD,Family,219444
291,53,RL,58,9455,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,5,8,7331,7331,Gable,CompShg,VinylSd,VinylSd,None,3,Gd,TA,PConc,Gd,TA,No,Unf,3,Unf,3,269,269,GasA,Ex,Y,SBrkr,269,917,3,0513,3,3,7,0,4,0,Gd,5,Typ,3,NA,Attchd,7331,RFn,7,873,TA,TA,Y,049,18,3,3,3,3,NA,NA,NA,3,07,7339,WD,Normal,371444
290,93,RL,98,6483,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,2,0651,0660,Hip,CompShg,HdBoard,HdBoard,BrkFace,039,TA,TA,CBlock,Gd,TA,Gd,LwQ,723,ALQ,893,187,0437,GasA,Ex,Y,SBrkr,0437,3,3,0437,3,0,7,3,4,0,Gd,2,Min1,3,NA,Attchd,0651,RFn,0,436,TA,TA,Y,444,3,3,3,3,3,NA,MnPrv,NA,3,03,7332,CWD,Normal,396444
299,73,RL,23,9133,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,5,0682,0682,Gable,CompShg,MetalSd,MetalSd,None,3,TA,Gd,CBlock,TA,TA,No,Rec,677,Unf,3,467,0401,GasA,TA,Y,SBrkr,0401,3,3,0401,0,3,0,3,4,0,TA,8,Typ,3,NA,Attchd,0682,RFn,0,761,TA,TA,Y,783,3,3,3,3,3,NA,NA,NA,3,5,7303,WD,Normal,309444
298,53,RL,55,9249,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,2,8,0666,0666,Gable,CompShg,VinylSd,VinylSd,BrkFace,437,Gd,TA,PConc,Gd,TA,No,Unf,3,Unf,3,628,628,GasA,Ex,Y,SBrkr,0338,0795,3,7760,3,3,7,0,1,0,Gd,9,Typ,0,TA,BuiltIn,0666,Fin,7,176,TA,TA,Y,067,3,3,3,3,3,NA,NA,NA,3,7,7335,WD,Normal,214444
297,53,FV,51,9260,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,5,8,7334,7334,Gable,CompShg,VinylSd,VinylSd,None,3,Gd,TA,PConc,Gd,TA,No,Rec,834,Unf,3,450,951,GasA,Ex,Y,SBrkr,951,951,3,0279,3,3,7,0,4,0,Gd,2,Typ,3,NA,Attchd,7334,RFn,7,524,TA,TA,Y,705,85,3,3,3,3,NA,NA,NA,3,8,7339,WD,Normal,247944
296,73,RL,59,9901,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2,8,7335,7335,Gable,CompShg,VinylSd,VinylSd,Stone,093,Gd,TA,PConc,Gd,TA,No,GLQ,0441,Unf,3,723,0531,GasA,Ex,Y,SBrkr,0531,3,3,0531,0,3,7,0,4,0,Gd,9,Typ,0,Gd,Attchd,7335,RFn,7,553,TA,TA,Y,074,003,3,3,3,3,NA,NA,NA,3,4,7336,WD,Abnorml,224444
295,53,RL,93,07148,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,2,8,7330,7330,Gable,CompShg,VinylSd,VinylSd,BrkFace,027,Gd,TA,PConc,Gd,TA,No,GLQ,450,Unf,3,537,654,GasA,Ex,Y,SBrkr,654,976,3,0267,3,3,7,0,4,0,Gd,2,Typ,0,TA,Attchd,7330,RFn,7,851,TA,TA,Y,3,65,3,718,3,3,NA,NA,NA,3,8,7339,WD,Normal,213944
284,73,RM,23,07237,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,8,8,0685,0685,Gable,CompShg,BrkFace,BrkFace,None,3,TA,TA,PConc,NA,NA,NA,NA,3,NA,3,3,3,GasA,Gd,Y,FuseA,997,3,3,997,3,3,0,3,7,0,TA,1,Typ,3,NA,Detchd,0685,Unf,0,439,TA,TA,Y,3,18,3,3,3,3,NA,NA,NA,3,07,7339,WD,Normal,57444
283,93,RL,073,06765,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,SLvl,5,8,0657,0657,Gable,CompShg,Persona1,Persona1,BrkFace,466,TA,TA,CBlock,TA,TA,Gd,Rec,527,ALQ,563,3,0457,GasA,TA,Y,SBrkr,0497,3,3,0497,0,3,0,3,4,0,TA,5,Typ,0,TA,Attchd,0660,Unf,7,991,TA,TA,Y,3,3,787,3,3,3,NA,GdWo,NA,3,8,7336,WD,Normal,378444
282,53,RL,56,6899,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,9,8,7332,7332,Gable,CompShg,CemntBd,CmentBd,Stone,723,Gd,TA,PConc,Ex,TA,No,Unf,3,Unf,3,0197,0197,GasA,Ex,Y,SBrkr,0197,0367,3,7821,3,3,7,0,4,0,Ex,03,Typ,0,Gd,BuiltIn,7332,Fin,4,959,TA,TA,Y,3,019,3,3,3,3,NA,NA,NA,3,00,7332,New,Partial,278444
281,93,RL,99,9120,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,2,0622,0668,Gable,CompShg,HdBoard,Plywood,BrkFace,15,TA,TA,CBlock,Gd,Gd,Av,ALQ,835,Unf,3,3,835,GasA,TA,Y,SBrkr,0707,3,3,0707,0,3,0,3,4,0,TA,5,Typ,0,TA,Attchd,0629,Unf,7,167,TA,TA,Y,767,07,3,3,3,3,NA,GdWo,NA,3,2,7335,WD,Normal,393444
280,83,RM,83,8833,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,0.5Fin,8,2,0676,7330,Gable,CompShg,Persona1,Persona1,None,3,TA,TA,BrkTil,TA,TA,No,LwQ,741,ALQ,567,3,675,GasA,TA,Y,SBrkr,675,3,463,0405,0,3,0,3,4,0,TA,5,Typ,3,NA,Detchd,0621,Unf,7,191,TA,TA,Y,3,3,3,3,3,3,NA,NA,NA,3,1,7303,WD,Normal,314444
289,43,RM,43,8747,Pave,Grvl,IR3,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,8,8,0678,7331,Gable,CompShg,Persona1,Persona1,None,3,TA,TA,BrkTil,Fa,TA,No,Unf,3,Unf,3,593,593,GasA,Gd,N,FuseP,251,3,3,251,3,3,0,3,7,0,TA,1,Typ,3,NA,Detchd,0658,Unf,7,831,TA,TA,N,3,3,3,3,3,3,NA,NA,NA,3,5,7339,WD,Normal,71444
288,73,RL,29,07363,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,5,0690,0690,Gable,CompShg,MetalSd,MetalSd,BrkFace,703,TA,Gd,CBlock,Gd,TA,No,GLQ,899,LwQ,779,535,0177,GasA,TA,Y,SBrkr,0177,3,3,0177,3,3,7,3,4,0,Gd,2,Typ,0,TA,Attchd,0690,Fin,7,825,TA,TA,Y,725,3,3,3,3,3,NA,GdPrv,NA,3,5,7339,WD,Normal,379944
287,53,RL,23,00732,Pave,NA,IR1,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,8,0662,0662,Gable,CompShg,VinylSd,VinylSd,None,3,TA,TA,PConc,Gd,TA,Av,GLQ,201,Unf,3,99,937,GasA,Gd,Y,SBrkr,937,236,3,0800,0,3,7,0,4,0,TA,9,Typ,0,TA,Attchd,0662,Fin,7,104,TA,TA,Y,68,28,3,3,3,3,NA,NA,NA,3,5,7335,WD,Normal,369444
286,28,RL,53,9133,Pave,NA,Reg,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,7.5Fin,8,9,0646,0662,Gable,CompShg,Persona1,Persona1,None,3,TA,TA,PConc,TA,TA,No,LwQ,429,Unf,3,417,273,GasA,Ex,Y,SBrkr,0387,273,173,7067,3,3,7,0,1,0,Gd,9,Typ,0,Gd,Detchd,0646,Unf,0,713,TA,TA,Y,757,71,3,3,3,3,NA,NA,NA,3,2,7339,WD,Normal,375944
285,43,RM,20,5633,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,8,5,0613,0688,Gable,CompShg,VinylSd,VinylSd,None,3,TA,TA,CBlock,TA,TA,No,ALQ,134,Rec,078,707,213,GasA,Ex,Y,SBrkr,229,3,3,229,3,3,0,3,7,0,TA,1,Typ,0,Gd,Detchd,0655,Fin,0,671,Ex,Ex,Y,3,78,3,3,3,3,NA,NA,NA,3,7,7339,WD,Normal,324944
274,73,RL,NA,2602,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,2,0625,0625,Hip,CompShg,HdBoard,HdBoard,BrkFace,021,TA,Gd,CBlock,TA,Gd,No,BLQ,280,Unf,3,467,0014,GasA,TA,Y,SBrkr,0004,3,3,0004,0,3,0,0,4,0,TA,5,Typ,0,Fa,Attchd,0692,RFn,0,831,TA,Gd,Y,423,43,3,3,3,3,NA,GdPrv,NA,3,8,7332,WD,Normal,306444
273,53,FV,91,03279,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,9,8,7335,7335,Gable,CompShg,VinylSd,VinylSd,None,3,Gd,TA,PConc,Gd,TA,Mn,Unf,3,Unf,3,0368,0368,GasA,Gd,Y,SBrkr,0368,911,3,0646,3,3,7,0,4,0,Gd,9,Typ,0,Gd,Attchd,7335,RFn,4,0384,TA,TA,Y,067,80,3,3,3,3,NA,NA,NA,3,9,7335,New,Partial,288444
272,73,RL,24,46031,Pave,NA,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,2,2,0681,7338,Flat,Membran,Plywood,Plywood,None,3,TA,TA,CBlock,Gd,TA,Gd,LwQ,775,GLQ,0354,65,0498,GasA,Ex,Y,SBrkr,0454,3,3,0454,0,3,0,3,7,0,TA,8,Mod,7,TA,Attchd,0681,Unf,7,146,TA,TA,Y,90,3,3,3,3,3,NA,NA,NA,3,1,7339,WD,Normal,203944
271,53,RL,67,00251,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,2,0666,7332,Gable,CompShg,VinylSd,VinylSd,BrkFace,419,Gd,TA,PConc,Gd,TA,No,GLQ,871,Unf,3,579,0087,GasA,Ex,Y,SBrkr,0051,0035,3,7723,3,3,7,0,1,0,Gd,6,Typ,0,Gd,Attchd,0666,Fin,4,520,TA,TA,Y,047,82,3,3,3,3,NA,NA,NA,3,1,7303,WD,Normal,254444
270,73,RL,93,6533,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,0689,0699,Hip,CompShg,Persona1,Persona1,BrkCmn,094,TA,TA,CBlock,TA,TA,No,Rec,573,LwQ,573,3,0713,GasA,Gd,Y,SBrkr,0547,3,3,0547,0,3,7,3,4,0,TA,5,Min1,0,Gd,Attchd,0689,RFn,0,449,TA,TA,Y,796,3,3,3,3,3,NA,MnPrv,NA,3,1,7336,WD,Normal,315444
279,73,RL,25,9401,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8,2,0697,0697,Gable,CompShg,HdBoard,ImStucc,None,3,TA,TA,CBlock,TA,TA,Gd,ALQ,815,Unf,3,723,905,GasA,TA,Y,SBrkr,905,3,3,905,3,3,0,3,7,0,TA,8,Typ,3,NA,Attchd,0697,Unf,0,751,TA,TA,Y,059,3,3,3,3,3,NA,NA,NA,3,5,7332,WD,Normal,320944
278,83,RL,88,2751,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,0.5Fin,2,2,0678,7332,Gable,CompShg,Persona1,Persona1,None,3,Gd,Gd,BrkTil,TA,TA,No,Unf,3,Unf,3,687,687,GasW,Gd,N,SBrkr,687,865,3,0819,3,3,7,0,4,0,Ex,8,Typ,3,NA,Detchd,0629,Unf,7,527,TA,TA,Y,21,3,3,3,011,3,NA,NA,NA,3,03,7336,WD,Normal,249444
277,73,RL,076,6065,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,2,8,7334,7334,Gable,CompShg,VinylSd,VinylSd,None,3,Gd,TA,PConc,Ex,TA,No,Unf,3,Unf,3,0853,0853,GasA,Ex,Y,SBrkr,0853,3,3,0853,3,3,7,3,4,0,Gd,2,Typ,3,NA,Attchd,7334,Fin,7,824,TA,TA,Y,033,083,3,3,3,3,NA,NA,NA,3,1,7303,WD,Normal,243444
276,73,RL,013,06049,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,1,8,0680,0680,Gable,CompShg,VinylSd,VinylSd,None,3,TA,TA,CBlock,TA,TA,No,LwQ,073,Unf,3,211,951,GasA,Ex,Y,SBrkr,951,3,3,951,3,3,0,3,7,0,TA,1,Typ,3,NA,Detchd,0680,Unf,7,133,TA,TA,Y,3,3,3,3,3,3,NA,NA,NA,3,5,7303,WD,Normal,303444
275,73,RL,032,01183,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,6,8,7335,7332,Gable,CompShg,CemntBd,CmentBd,BrkFace,408,Ex,TA,PConc,Ex,TA,Gd,Unf,3,Unf,3,7070,7070,GasA,Ex,Y,SBrkr,7070,3,3,7070,3,3,7,0,4,0,Ex,9,Typ,0,Ex,Attchd,7332,Fin,4,247,TA,TA,Y,071,69,3,3,017,3,NA,NA,NA,3,8,7332,New,Partial,039256
264,53,RL,94,03338,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,2,8,0622,0622,Hip,CompShg,Plywood,Plywood,BrkFace,766,TA,TA,CBlock,Gd,TA,No,BLQ,467,Unf,3,259,0053,GasA,Ex,Y,SBrkr,0085,955,3,7377,3,3,7,0,1,0,TA,9,Typ,0,TA,Attchd,0622,Fin,7,838,TA,TA,Y,799,002,3,3,3,3,NA,NA,NA,3,4,7339,WD,Normal,352444
263,53,RL,97,00792,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,2,5,0696,0696,Gable,CompShg,Plywood,Plywood,BrkFace,413,Gd,TA,CBlock,Gd,TA,Av,GLQ,170,Unf,3,495,932,GasA,Gd,Y,SBrkr,0028,932,3,0697,3,3,7,0,4,0,Gd,2,Typ,0,TA,Attchd,0696,Fin,7,828,TA,TA,Y,3,91,3,065,3,3,NA,NA,NA,3,0,7332,WD,Normal,226944
262,73,FV,53,2733,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,5,8,7335,7335,Gable,CompShg,VinylSd,VinylSd,Stone,59,Gd,TA,PConc,Gd,TA,No,GLQ,638,Unf,3,482,0757,GasA,Gd,Y,SBrkr,0757,3,3,0757,3,3,7,3,7,0,Gd,8,Typ,3,NA,Attchd,7335,Fin,7,827,TA,TA,Y,3,073,3,3,3,3,NA,NA,NA,3,8,7335,New,Partial,369444
261,073,RL,41,8354,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,2,8,7332,7339,Gable,CompShg,VinylSd,VinylSd,Stone,055,Gd,TA,PConc,Gd,TA,No,GLQ,631,Unf,3,103,0401,GasA,Ex,Y,SBrkr,0401,3,3,0401,0,3,7,3,7,0,Gd,5,Typ,0,Gd,Attchd,7339,RFn,7,575,TA,TA,Y,027,57,3,3,3,3,NA,NA,NA,3,1,7336,ConLw,Normal,247944
260,73,RL,21,6507,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,9,8,7339,7336,Gable,CompShg,VinylSd,VinylSd,Stone,27,Gd,TA,PConc,Gd,TA,No,Unf,3,Unf,3,0159,0159,GasA,Ex,Y,SBrkr,0159,3,3,0159,3,3,7,3,4,0,Gd,5,Typ,0,Gd,Attchd,7339,Fin,4,969,TA,TA,Y,703,083,3,3,3,3,NA,NA,NA,3,07,7336,New,Partial,200844
269,073,RL,83,9307,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,5,8,0667,0667,Gable,CompShg,Plywood,ImStucc,None,3,Gd,TA,PConc,Gd,TA,No,GLQ,143,Unf,3,0018,0828,GasA,Gd,Y,SBrkr,0828,3,3,0828,0,3,7,3,7,0,Gd,8,Typ,3,NA,Attchd,0667,RFn,7,876,TA,TA,Y,3,3,87,3,3,3,NA,NA,NA,3,2,7332,WD,Normal,375244
268,053,FV,48,1780,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,2,8,7335,7332,Gable,CompShg,MetalSd,MetalSd,None,3,Gd,TA,PConc,Gd,TA,No,Unf,3,Unf,3,578,578,GasA,Ex,Y,SBrkr,578,578,3,0783,3,3,7,0,7,0,Gd,8,Typ,3,NA,Detchd,7335,RFn,7,879,TA,TA,Y,3,81,3,3,3,3,NA,NA,NA,3,5,7332,New,Partial,380744
267,83,RL,22,6295,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,0.5Fin,5,2,0657,0690,Gable,CompShg,Persona1,Persona1,None,3,TA,TA,CBlock,TA,TA,No,Rec,533,Unf,3,407,607,GasA,TA,Y,SBrkr,0398,516,3,0241,3,3,0,0,4,0,Gd,2,Typ,0,Gd,Attchd,0657,RFn,7,113,TA,TA,Y,3,3,3,3,079,3,NA,GdPrv,NA,3,5,7335,WD,Normal,395444
